google_index,page_rank,nb_hyperlinks,web_traffic,domain_age,nb_www,safe_anchor,length_url,ratio_digits_url,shortest_word_host,domain_registration_length,longest_words_raw,phish_hints,length_hostname,char_repeat,shortest_word_path,nb_slash,domain_in_title,shortest_words_raw,nb_dots,ratio_digits_host,longest_word_host,nb_hyphens,ip,nb_qm,status
0,2,0,0,2046,0,0.0,51,0.0,12,1606,17,0,16,0,3,4,1,3,2,0.0,12,0,0,0,phishing
0,7,150,1006,12123,1,55.0,102,0.0,3,662,13,0,13,3,1,9,0,1,3,0.0,5,6,0,0,legitimate
1,5,114,218205,4288,1,51.51515152,52,0.0,3,94,11,0,15,3,3,4,1,3,2,0.0,7,0,0,0,legitimate
1,2,50,0,7471,0,0.0,69,0.028985507,10,200,10,1,14,1,3,8,1,3,3,0.0,10,0,0,0,phishing
1,0,6,0,-1,0,0.0,218,0.371559633,5,24,64,4,12,5,2,6,1,2,3,0.083333333,5,1,1,1,phishing
0,10,146,8,8516,1,100.0,34,0.0,3,2808,9,0,16,4,9,3,0,3,2,0.0,8,0,0,0,legitimate
1,5,116,899,6606,0,0.0,39,0.051282051,7,333,8,0,20,1,2,5,0,2,2,0.1,8,0,0,0,phishing
0,4,61,405645,4161,1,10.0,26,0.0,3,221,9,0,17,3,0,3,0,3,2,0.0,9,0,0,0,legitimate
1,5,14,0,7295,0,14.28571429,32,0.09375,8,374,10,0,23,0,0,3,1,8,2,0.130434783,10,0,0,0,phishing
0,6,475,9378,7906,1,42.85714286,32,0.0,3,3416,10,0,18,3,5,4,0,3,2,0.0,10,0,0,0,legitimate
0,1,130,0,-1,1,100.0,28,0.0,3,193,12,0,20,3,0,3,1,3,2,0.0,12,0,0,0,legitimate
1,1,1,0,3157,0,0.0,158,0.006329114,3,860,16,2,38,4,1,8,1,1,4,0.0,16,7,0,1,phishing
1,1,0,0,-1,1,0.0,58,0.0,3,0,37,0,13,3,37,3,1,3,2,0.0,6,0,0,0,phishing
0,5,31,86615,5911,1,83.33333333,57,0.0,3,297,10,0,16,5,3,3,1,3,3,0.0,4,4,0,0,legitimate
1,0,0,0,328,0,0.0,243,0.255144033,7,38,17,3,25,5,1,8,1,1,14,0.0,13,1,1,2,phishing
1,2,30,0,5756,0,100.0,77,0.298701299,19,87,32,0,23,3,2,5,1,2,1,0.0,19,0,1,0,phishing
1,0,51,5697976,3992,1,100.0,130,0.161538462,3,25,17,0,54,5,2,4,1,2,5,0.0,13,1,1,1,phishing
1,0,27,0,5,0,100.0,23,0.0,4,360,5,0,14,1,0,3,1,4,1,0.0,5,1,0,0,phishing
1,2,0,0,7192,0,0.0,43,0.0,20,113,20,0,24,0,3,5,1,3,1,0.0,20,0,0,0,phishing
1,0,51,5697976,3992,0,100.0,119,0.151260504,3,25,17,0,42,1,2,5,1,2,4,0.0,13,0,1,1,phishing
0,10,52,2,5635,1,0.0,43,0.0,3,209,11,0,15,3,1,3,0,1,2,0.0,7,0,0,1,legitimate
0,2,19,7158525,1967,1,6.25,30,0.0,3,225,14,0,22,3,0,3,0,3,2,0.0,14,0,0,0,legitimate
1,0,428,0,284,0,70.27027027,41,0.0,2,82,7,0,23,3,7,4,1,2,3,0.0,7,1,0,1,phishing
0,5,334,31916,10048,0,28.20512821,24,0.0,3,161,8,0,15,0,0,3,1,3,2,0.0,8,0,0,0,legitimate
1,0,6,0,1335,0,0.0,41,0.0,7,125,9,0,13,1,4,5,1,4,2,0.0,7,0,0,0,phishing
0,5,44,0,7299,0,38.59649123,35,0.0,8,370,13,0,26,0,0,3,1,8,2,0.0,13,0,0,0,legitimate
1,3,0,279260,3791,0,0.0,40,0.0,7,595,12,1,26,0,5,4,1,5,3,0.0,12,0,0,0,phishing
1,3,4,4657,1967,0,0.0,43,0.139534884,3,2416,20,0,14,2,20,3,1,3,2,0.142857143,5,0,0,0,phishing
0,6,171,12364,8145,1,44.44444444,48,0.0,3,620,9,0,17,3,1,5,0,1,3,0.0,9,0,0,0,legitimate
1,0,51,5697976,3992,0,100.0,117,0.170940171,3,25,17,0,42,3,2,5,1,2,4,0.0,13,0,1,1,phishing
1,2,0,0,3340,0,0.0,41,0.0,9,313,9,0,13,0,4,5,1,4,2,0.0,9,0,0,0,phishing
1,0,1,0,134,0,0.0,31,0.0,4,231,15,0,24,1,0,2,1,4,2,0.0,15,0,0,0,phishing
0,7,741,12,7130,0,73.38129496,51,0.0,2,905,9,0,16,0,3,4,0,2,2,0.0,9,0,0,0,legitimate
1,8,0,0,5157,0,0.0,32,0.0,6,1051,13,0,24,0,0,2,1,6,2,0.0,13,0,0,0,phishing
1,4,321,32633,7119,0,61.70212766,54,0.037037037,9,3473,10,0,24,1,2,5,1,2,2,0.0,10,1,0,0,legitimate
0,3,50,728979,7421,1,27.27272727,27,0.0,3,0,11,0,18,3,0,3,0,3,2,0.0,11,0,0,0,legitimate
1,8,5,114,5160,1,0.0,73,0.054794521,3,1048,11,0,14,4,2,3,0,2,4,0.0,6,1,0,1,legitimate
0,5,95,28560,-1,1,7.142857143,28,0.0,3,335,11,0,19,4,0,3,1,3,2,0.0,11,0,0,0,legitimate
0,2,18,143848,-1,1,0.0,33,0.0,3,175,14,0,25,3,0,3,1,3,3,0.0,14,0,0,0,legitimate
1,6,43,6879,9396,1,14.28571429,49,0.0,3,100,6,0,11,4,3,5,0,3,2,0.0,3,3,0,0,legitimate
0,2,2,1172123,606,0,0.0,37,0.0,4,124,10,0,19,1,3,4,1,3,2,0.0,10,0,0,0,phishing
0,4,75,0,7092,1,30.0,28,0.0,3,578,11,0,19,4,0,3,1,3,2,0.0,11,0,0,0,legitimate
1,4,18,187079,5990,0,0.0,68,0.338235294,8,220,32,0,22,1,4,4,1,4,2,0.0,9,0,1,0,phishing
1,2,13,0,3815,0,100.0,91,0.087912088,7,568,15,0,36,3,6,4,1,6,2,0.0,15,1,0,0,phishing
1,2,0,0,199,1,0.0,38,0.0,3,166,18,0,26,4,3,4,1,3,2,0.0,18,0,0,0,phishing
1,0,0,0,-1,1,0.0,80,0.325,3,-1,32,0,14,7,3,4,1,3,2,0.0,7,0,1,1,phishing
1,0,51,5707171,3992,0,100.0,125,0.144,3,25,17,0,50,3,2,5,1,2,4,0.0,13,1,1,1,phishing
0,5,183,1382862,7298,0,53.65853659,43,0.0,5,371,9,0,35,0,0,3,1,5,2,0.0,9,2,0,0,legitimate
1,0,23,0,3072,0,100.0,50,0.02,3,215,9,1,17,0,3,5,1,3,2,0.058823529,9,1,0,0,phishing
0,3,164,10466422,5731,1,16.0,23,0.0,3,0,7,0,14,3,0,3,0,3,2,0.0,7,0,0,0,legitimate
1,0,0,0,4175,0,0.0,49,0.0,28,216,28,2,32,0,2,4,1,2,1,0.0,28,1,0,0,phishing
0,7,229,15325,7027,1,60.0,35,0.2,3,643,7,0,14,4,4,4,0,3,2,0.0,6,0,1,0,legitimate
0,7,378,12,7130,0,64.17910448,52,0.0,2,905,9,0,16,0,4,4,0,2,2,0.0,9,0,0,0,legitimate
1,2,22,0,2300,0,60.0,60,0.1,8,257,10,2,22,1,2,7,1,2,1,0.0,10,2,0,0,phishing
1,4,14,7521365,4565,1,0.0,55,0.054545455,3,184,7,0,13,4,3,6,1,3,4,0.0,5,2,0,0,phishing
1,0,51,5697976,3992,0,100.0,125,0.144,3,25,17,0,50,6,2,4,1,2,4,0.0,13,1,1,1,phishing
1,0,123,0,2048,0,16.66666667,111,0.207207207,11,144,32,3,15,4,2,10,1,2,2,0.0,11,1,1,0,phishing
0,4,226,23006,3346,1,69.23076923,111,0.036036036,3,306,10,0,17,5,2,10,1,2,2,0.0,9,5,0,0,legitimate
1,1,0,9678243,8407,1,0.0,87,0.24137931,3,723,32,0,16,5,3,6,1,3,3,0.0,8,0,1,0,phishing
0,5,135,8362,4106,1,83.33333333,27,0.0,3,276,10,0,18,3,0,3,1,3,2,0.0,10,0,0,0,legitimate
1,0,0,0,396,0,0.0,25,0.0,13,335,13,0,17,1,0,3,1,13,1,0.0,13,0,0,0,phishing
1,3,0,0,2541,0,0.0,54,0.185185185,4,0,13,0,18,1,3,4,1,3,2,0.0,10,1,0,0,phishing
0,7,62,0,5231,0,100.0,29,0.0,6,247,9,0,20,1,0,3,1,6,2,0.0,9,0,0,0,legitimate
1,2,22,0,2300,1,60.0,98,0.275510204,3,257,32,2,26,4,2,9,1,2,2,0.0,10,2,1,0,phishing
0,2,64,713698,3237,1,0.0,27,0.0,3,51,12,0,20,4,0,2,1,3,2,0.0,12,0,0,0,legitimate
1,0,0,0,-1,1,0.0,86,0.360465116,3,301,50,0,19,7,3,4,1,3,4,0.0,6,0,1,0,phishing
0,6,203,337,6217,1,0.0,37,0.162162162,3,357,9,0,16,3,4,5,1,3,2,0.0,9,0,0,0,legitimate
1,0,0,0,2130,0,0.0,57,0.0,11,70,11,3,14,0,2,7,1,2,1,0.0,11,1,0,0,phishing
1,2,29,0,-1,1,0.0,86,0.11627907,3,0,16,3,23,5,2,10,1,2,3,0.0,16,1,1,0,phishing
1,3,185,0,3151,0,26.08695652,50,0.04,12,136,12,0,16,3,3,4,1,3,3,0.0,12,0,0,0,phishing
1,3,65,2272,7157,0,100.0,43,0.139534884,2,149,8,0,14,1,3,5,1,2,3,0.0,8,0,0,0,legitimate
0,2,56,1029187,1976,1,100.0,24,0.0,2,216,4,0,15,3,0,3,0,2,2,0.0,4,1,0,0,legitimate
1,4,116,0,6137,0,0.0,72,0.0,13,72,13,0,17,1,3,5,1,3,1,0.0,13,3,0,0,legitimate
0,1,12,784246,-1,1,100.0,33,0.0,3,928,16,0,24,5,0,3,0,3,2,0.0,16,0,0,0,legitimate
1,0,3,0,11,1,0.0,75,0.08,3,353,12,0,39,4,4,5,1,3,3,0.0,12,2,0,0,phishing
1,2,0,0,-1,0,0.0,33,0.0,16,341,16,0,19,0,2,3,1,2,2,0.0,16,0,0,0,phishing
1,6,8,22211,1338,0,0.0,40,0.025,5,122,11,0,20,0,4,3,0,4,3,0.0,11,0,0,0,phishing
1,0,0,0,2975,1,0.0,30,0.0,3,312,7,0,15,4,2,4,1,2,2,0.0,7,0,0,0,phishing
1,1,0,7375648,535,1,0.0,81,0.296296296,3,196,32,0,19,6,4,7,1,3,2,0.0,11,0,1,0,phishing
0,7,125,12,7133,0,40.0,56,0.0,2,902,9,0,16,0,2,4,0,2,2,0.0,9,0,0,0,legitimate
1,2,10,0,3228,0,0.0,73,0.0,3,60,8,4,14,0,2,7,1,2,3,0.0,7,2,0,0,phishing
1,7,189,48,9121,1,83.33333333,47,0.0,3,375,8,0,12,3,3,4,0,3,2,0.0,4,2,0,0,legitimate
0,3,0,704437,8143,1,0.0,84,0.166666667,3,282,9,0,11,4,2,6,1,2,3,0.0,4,0,0,0,legitimate
1,0,0,0,-1,0,0.0,85,0.329411765,3,290,50,0,18,2,3,4,1,3,4,0.0,5,0,1,0,phishing
0,4,380,670999,5939,0,50.58823529,42,0.0,8,634,21,0,34,0,0,2,1,8,2,0.0,21,0,0,0,phishing
0,5,90,2188,7615,0,64.28571429,100,0.0,10,134,16,0,31,2,1,4,1,1,2,0.0,16,6,0,0,legitimate
0,8,222,213,8217,0,97.2027972,94,0.0,7,182,10,0,21,2,2,10,1,2,2,0.0,9,1,0,0,legitimate
1,0,0,0,-1,0,0.0,59,0.0,3,0,12,2,10,0,2,5,1,2,3,0.0,3,1,0,1,phishing
1,1,13,0,-1,1,50.0,27,0.0,3,0,11,0,18,3,0,3,0,3,2,0.0,11,0,0,0,legitimate
0,6,36,9583,5028,1,0.0,27,0.0,3,2642,10,0,18,3,0,3,1,3,2,0.0,10,0,0,0,legitimate
1,0,4,0,1804,0,100.0,65,0.076923077,3,23,21,1,57,1,0,3,1,3,5,0.087719298,21,0,0,0,phishing
0,2,14,2087703,-1,0,55.55555556,33,0.03030303,8,165,8,0,12,0,4,3,1,4,1,0.083333333,8,1,0,0,legitimate
0,2,80,167733,-2,1,71.42857143,24,0.0,3,129,7,0,15,3,0,3,0,3,2,0.0,7,0,0,0,legitimate
0,1,43,3520923,-1,1,26.92307692,29,0.0,3,732,9,0,20,3,0,3,1,3,3,0.0,9,0,0,0,legitimate
0,0,32,0,3091,1,70.0,24,0.0,3,1658,8,0,16,3,0,3,1,3,2,0.0,8,0,0,0,legitimate
1,0,123,0,2048,0,16.66666667,103,0.223300971,11,144,32,3,15,4,2,10,1,2,1,0.0,11,1,1,0,phishing
0,10,129,8,8517,1,100.0,39,0.0,3,2807,14,0,16,4,14,3,0,3,2,0.0,8,0,0,0,legitimate
1,1,4,9488655,1546,0,100.0,91,0.0,7,280,9,0,11,3,3,5,1,3,2,0.0,7,6,0,0,legitimate
0,7,593,12,7133,0,75.51020408,43,0.0,2,902,9,0,16,1,4,4,0,2,2,0.0,9,0,0,0,legitimate
0,7,32,3617,3066,0,0.0,30,0.0,8,2047,8,0,21,1,0,3,0,8,2,0.0,8,0,0,0,legitimate
0,5,201,1457,7874,1,50.0,45,0.155555556,3,162,18,0,26,6,2,3,1,2,2,0.0,18,0,1,1,legitimate
1,0,0,0,-1,0,0.0,22,0.0,9,0,9,0,12,0,1,4,1,1,1,0.0,9,0,0,0,phishing
1,5,14,0,7295,0,14.28571429,32,0.09375,8,374,10,0,23,1,0,3,1,8,2,0.130434783,10,0,0,0,phishing
1,5,6,0,8431,0,0.0,38,0.0,9,2160,16,0,30,1,0,3,1,9,2,0.0,16,0,0,0,legitimate
1,4,225,332188,8919,1,0.0,59,0.0,3,214,17,0,25,6,4,4,1,3,3,0.0,17,0,0,0,legitimate
1,2,0,0,2335,1,0.0,62,0.0,3,222,21,2,29,4,3,4,1,3,4,0.0,21,0,0,0,phishing
0,7,85,2790,9052,0,66.66666667,61,0.081967213,9,79,9,1,13,1,3,6,0,3,1,0.0,9,3,0,0,legitimate
1,3,0,0,6153,0,0.0,37,0.0,7,1164,7,0,10,0,3,5,1,3,2,0.0,7,0,0,0,phishing
0,2,1326,287489,4812,0,86.84210526,62,0.0,9,393,9,0,12,1,6,4,0,6,1,0.0,9,0,0,1,legitimate
0,6,107,1394,9325,1,20.0,31,0.0,3,1266,8,0,16,3,6,4,0,3,2,0.0,8,0,0,0,legitimate
0,4,206,629814,1059,1,13.04347826,23,0.0,3,36,7,0,15,4,0,3,1,3,2,0.0,7,0,0,0,legitimate
1,0,26,0,1,1,100.0,55,0.0,3,364,19,0,33,4,1,3,1,1,7,0.0,19,0,0,0,phishing
0,3,184,543661,7542,1,16.66666667,22,0.0,3,374,5,0,13,3,0,3,0,3,2,0.0,5,0,0,0,legitimate
0,6,281,606,7839,1,34.21052632,50,0.0,3,197,10,0,23,4,7,4,0,3,2,0.0,7,1,0,0,legitimate
1,1,133,507771,1899,0,30.0,29,0.0,9,292,9,2,13,0,1,4,1,1,1,0.0,9,0,0,0,phishing
0,0,14,2847770,111,1,0.0,31,0.096774194,3,253,12,0,20,3,2,4,1,2,2,0.15,12,0,0,0,phishing
0,4,0,15992,-1,0,0.0,64,0.0,2,0,12,0,12,8,3,6,1,2,4,0.0,3,0,0,0,legitimate
0,7,1133,12,7132,0,67.45283019,41,0.0,2,903,9,0,16,0,4,4,0,2,2,0.0,9,0,0,0,legitimate
1,0,184,0,2824,1,20.83333333,46,0.195652174,3,827,13,0,21,3,1,5,0,1,2,0.0,13,0,1,0,phishing
1,2,0,0,603,1,0.0,65,0.030769231,3,127,8,0,15,3,1,6,1,1,2,0.0,7,0,0,1,phishing
0,5,261,67890,6708,1,100.0,61,0.0,3,231,10,0,17,6,4,3,0,3,3,0.0,9,3,0,0,legitimate
1,1,0,0,4377,0,0.0,78,0.192307692,7,0,32,0,14,3,3,4,1,3,2,0.0,7,0,1,1,phishing
1,5,22,0,5627,0,25.0,58,0.051724138,1,217,17,0,24,1,3,3,1,1,5,0.125,7,0,0,0,phishing
0,2,70,0,-1,1,75.0,39,0.0,3,0,9,0,30,3,0,3,1,3,2,0.0,9,2,0,0,legitimate
0,4,172,330836,8854,1,46.15384615,21,0.0,3,0,5,0,12,3,0,3,1,3,2,0.0,5,0,0,0,legitimate
1,0,0,0,129,0,0.0,37,0.0,3,236,8,0,30,0,0,2,1,3,4,0.0,8,0,0,0,phishing
1,3,0,0,7419,0,0.0,36,0.0,9,616,9,0,15,0,4,5,1,4,2,0.0,9,0,0,0,phishing
0,7,168,1338,5484,0,25.92592593,53,0.150943396,8,2186,8,0,12,1,2,7,1,2,1,0.0,8,2,0,0,legitimate
0,4,33,461672,-1,1,72.72727273,32,0.0,3,83,16,0,24,3,0,3,1,3,2,0.0,16,0,0,0,legitimate
1,3,0,4365,1953,0,0.0,52,0.057692308,3,2430,10,0,14,3,8,3,1,3,2,0.0,5,0,0,1,phishing
1,5,22,0,7298,0,0.0,35,0.085714286,8,371,14,0,27,1,0,3,1,8,2,0.111111111,14,0,0,0,phishing
1,0,0,0,1282,0,0.0,164,0.06097561,7,0,92,2,24,1,3,5,1,3,2,0.0,13,1,0,1,phishing
1,0,18,0,3,1,100.0,48,0.020833333,3,362,15,1,23,4,1,3,1,1,3,0.0,15,0,0,0,phishing
0,5,99,0,7455,1,55.55555556,99,0.01010101,3,3131,18,0,25,4,3,6,1,3,3,0.0,11,3,0,0,legitimate
0,4,335,41424,5119,1,67.85714286,83,0.0,3,724,23,0,31,3,4,6,1,3,3,0.0,23,1,0,0,legitimate
1,2,18,2301844,1731,0,100.0,54,0.0,12,96,12,0,16,1,4,6,1,4,2,0.0,12,0,0,0,phishing
0,4,22,77435,5058,0,0.0,32,0.0,7,786,12,0,24,3,0,3,1,7,2,0.0,12,0,0,0,phishing
0,1,49,3474559,2329,1,20.58823529,32,0.0,3,228,16,0,24,3,0,3,1,3,2,0.0,16,0,0,0,legitimate
1,0,4,5828815,4004,1,100.0,121,0.165289256,3,14,17,0,46,4,2,4,1,2,5,0.0,13,0,1,1,phishing
1,4,130,8902890,-1,0,21.42857143,54,0.0,12,669,12,0,18,2,4,5,1,4,3,0.0,12,0,0,0,phishing
1,0,78,9050107,2791,0,97.2972973,51,0.0,4,131,8,2,10,0,1,7,1,1,3,0.0,4,2,0,0,phishing
1,4,35,306936,6867,0,0.0,43,0.023255814,7,72,12,0,24,0,9,4,1,7,2,0.041666667,12,0,0,0,phishing
1,0,0,0,3493,0,0.0,32,0.0,8,159,8,0,11,0,4,5,1,4,1,0.0,8,0,0,0,phishing
1,1,7,77586,-1,0,0.0,35,0.0,2,0,8,1,27,1,0,3,1,2,2,0.0,8,2,0,0,phishing
1,5,21,0,5616,0,25.0,55,0.018181818,1,228,12,3,29,2,2,4,1,1,5,0.034482759,12,1,0,0,phishing
1,5,212,6923,6672,1,10.84337349,53,0.037735849,3,633,11,0,19,3,7,4,1,3,2,0.0,11,0,0,0,legitimate
0,7,686,12,7133,0,70.14925373,57,0.0,2,901,9,0,16,1,4,4,0,2,2,0.0,9,0,0,0,legitimate
0,4,110,969082,5092,1,38.57142857,32,0.0,3,2944,16,0,24,3,0,3,1,3,2,0.0,16,0,0,0,legitimate
1,3,6,0,4609,0,0.0,96,0.0,14,139,14,4,17,2,2,9,1,2,2,0.0,14,1,0,1,phishing
1,0,17,0,-2,0,0.0,486,0.456790123,8,341,85,0,11,29,2,5,1,2,10,0.0,8,13,1,1,phishing
1,0,0,0,342,0,0.0,78,0.0,2,23,9,0,16,1,2,5,1,2,5,0.0,9,1,0,1,phishing
1,0,51,5697976,3992,0,100.0,127,0.165354331,3,25,17,0,50,2,2,4,1,2,4,0.0,13,1,1,1,phishing
1,3,44,493547,2041,0,66.66666667,89,0.02247191,15,150,15,0,19,2,4,6,1,4,1,0.0,15,5,0,0,legitimate
0,2,63,0,4108,1,6.666666667,37,0.0,3,275,21,0,29,3,0,3,1,3,2,0.0,21,0,0,0,legitimate
0,5,78,2188,7615,0,73.33333333,59,0.0,10,133,16,0,31,1,9,4,1,9,2,0.0,16,0,0,0,legitimate
0,5,11,1778,7199,1,0.0,71,0.056338028,3,129,11,0,14,3,1,7,1,1,2,0.0,7,3,0,0,legitimate
0,5,709,148445,9293,1,86.66666667,54,0.240740741,3,205,13,0,17,6,3,3,1,3,3,0.0,9,0,1,1,legitimate
0,5,0,4424,12648,0,0.0,59,0.06779661,4,0,9,0,21,2,3,5,1,3,4,0.0,7,0,0,0,legitimate
0,5,37,86615,5910,1,50.0,51,0.0,3,298,13,0,16,3,4,3,1,3,3,0.0,4,2,0,0,legitimate
1,0,45,0,175,1,100.0,76,0.013157895,3,190,13,4,21,3,2,9,1,2,2,0.0,13,1,0,0,phishing
0,8,158,50,12210,0,100.0,61,0.147540984,5,209,11,0,21,2,1,4,0,1,2,0.0,11,0,1,1,legitimate
0,4,30,1115708,7246,1,10.52631579,29,0.0,3,1884,13,0,21,4,0,3,1,3,2,0.0,13,0,0,0,legitimate
0,5,113,2187,7617,0,83.63636364,71,0.0,10,131,13,0,28,2,3,4,1,3,2,0.0,13,3,0,0,legitimate
1,4,73,167115,1726,0,100.0,45,0.088888889,12,101,12,0,15,0,4,4,0,4,1,0.0,12,1,0,0,phishing
0,6,149,3790,8434,1,89.61038961,104,0.0,3,696,15,0,23,4,1,5,1,1,2,0.0,15,10,0,0,legitimate
1,8,1067,70,8965,1,40.0,38,0.184210526,3,1261,9,0,12,4,7,5,0,3,2,0.0,4,0,1,0,legitimate
1,0,237,0,4,0,84.32432432,51,0.0,2,361,14,0,23,5,2,4,1,2,2,0.0,14,1,0,1,phishing
0,8,340,216,8215,0,96.5648855,85,0.0,7,185,10,0,21,1,2,9,1,2,2,0.0,9,1,0,0,legitimate
0,2,222,0,6512,1,38.29787234,34,0.0,3,427,18,0,26,3,0,3,1,3,2,0.0,18,0,0,0,legitimate
1,2,7,0,560,0,0.0,52,0.057692308,3,170,6,0,20,2,2,3,1,2,4,0.15,6,1,0,1,phishing
0,6,72,2040,9504,1,61.53846154,76,0.0,3,357,8,0,15,4,6,5,0,3,2,0.0,7,4,0,0,legitimate
1,5,111,326461,7975,0,75.0,35,0.0,3,0,7,0,9,1,4,4,0,3,3,0.0,3,0,0,0,legitimate
1,0,0,0,4041,1,0.0,41,0.0,3,0,9,1,17,4,6,5,1,3,2,0.0,9,0,0,0,phishing
0,3,189,1077782,4567,1,100.0,31,0.0,2,181,6,0,22,4,0,3,1,2,2,0.0,6,2,0,0,legitimate
0,6,147,11068,5339,1,12.5,110,0.1,3,140,10,0,15,3,3,3,1,3,2,0.0,7,13,1,0,legitimate
1,8,5,115,5160,1,0.0,75,0.053333333,3,1048,8,0,14,5,2,3,0,2,4,0.0,6,2,0,1,legitimate
0,5,204,875896,7296,0,64.96815287,33,0.0,8,373,13,0,26,0,0,2,1,8,2,0.0,13,0,0,0,legitimate
1,0,40,0,1884,0,9.090909091,69,0.0,11,307,11,2,15,1,2,6,1,2,2,0.0,11,2,0,0,phishing
1,6,8,20989,1337,0,0.0,29,0.0,5,124,11,0,20,0,0,3,0,5,2,0.0,11,0,0,0,phishing
0,5,84,0,7298,0,75.75757576,32,0.0,3,371,8,0,23,1,0,3,0,3,2,0.0,8,1,0,0,legitimate
0,5,102,4248,-1,1,0.0,42,0.0,2,0,9,0,20,6,2,4,1,2,3,0.0,9,2,0,0,legitimate
0,8,22,0,5160,0,0.0,46,0.0,6,1048,22,0,33,1,1,3,1,1,2,0.0,22,0,0,0,legitimate
1,5,37,1547,5290,1,62.5,52,0.0,3,189,14,0,14,3,3,3,0,3,3,0.0,6,0,0,1,legitimate
1,3,11,0,2241,1,100.0,40,0.0,3,315,11,1,19,3,3,4,1,3,3,0.0,11,0,0,0,phishing
1,0,421,837228,-1,0,19.13357401,60,0.0,5,1802,11,0,24,2,2,5,1,2,3,0.0,11,0,0,1,phishing
1,7,0,1083622,-1,0,0.0,20,0.15,1,0,7,0,4,0,7,3,1,1,1,0.0,1,0,0,0,phishing
1,0,0,0,86,0,0.0,40,0.05,6,279,15,0,32,0,0,3,1,6,2,0.0625,15,1,0,0,phishing
1,0,22,0,2724,0,30.76923077,44,0.0,6,198,17,0,28,0,2,4,1,2,2,0.0,17,0,0,0,phishing
0,2,10,0,5958,1,100.0,27,0.0,3,250,7,0,15,3,2,4,0,2,2,0.0,7,0,0,0,legitimate
1,0,13,8774851,261,0,0.0,44,0.0,14,104,14,0,18,1,4,5,1,4,1,0.0,14,0,0,0,phishing
0,5,115,603548,7296,0,80.0,42,0.0,8,373,12,0,34,0,0,3,1,8,2,0.0,12,1,0,0,legitimate
1,4,11,2390594,8157,0,0.0,49,0.0,3,608,8,1,22,1,2,5,1,2,3,0.0,8,1,0,0,phishing
1,0,0,0,-1,0,0.0,39,0.102564103,12,230,12,0,16,2,3,4,1,3,1,0.0,12,0,0,1,phishing
1,0,45,0,1733,0,0.0,19,0.157894737,1,94,5,0,11,0,0,3,1,1,2,0.272727273,5,0,0,0,phishing
1,1,23,0,-1,1,66.66666667,64,0.0,2,96,14,0,39,3,3,4,1,2,5,0.0,14,1,0,0,phishing
0,6,254,5126,6298,1,77.55102041,52,0.076923077,3,642,8,0,16,3,3,5,0,3,2,0.0,8,2,0,0,legitimate
1,0,10,0,657,0,0.0,42,0.0,3,74,8,0,34,2,0,3,0,3,3,0.0,8,2,0,0,phishing
0,5,64,1237904,3122,1,20.37037037,22,0.0,3,166,5,0,13,3,0,3,1,3,2,0.0,5,0,0,0,legitimate
0,5,137,12866,6681,1,25.0,52,0.0,3,259,18,0,26,3,7,4,1,3,2,0.0,18,0,0,0,legitimate
0,7,207,1300,5511,1,53.57142857,59,0.0,3,333,13,0,21,4,2,5,0,2,2,0.0,13,4,0,0,legitimate
0,0,7,0,2155,0,100.0,51,0.0,6,36,14,0,42,1,0,3,1,6,2,0.0,14,2,0,0,phishing
0,4,177,1264128,6977,1,22.72727273,61,0.0,3,327,20,0,28,4,4,4,1,3,2,0.0,20,2,0,0,legitimate
0,2,0,0,3747,1,0.0,51,0.0,3,1732,9,2,23,3,4,5,1,3,2,0.0,9,1,0,0,phishing
1,2,7,4956499,-1,0,50.0,49,0.0,11,0,11,0,14,0,3,4,0,3,1,0.0,11,0,0,0,legitimate
1,0,0,0,3632,0,0.0,102,0.049019608,5,21,14,3,13,4,4,10,1,4,2,0.0,5,1,0,0,phishing
1,6,8,20989,1337,0,0.0,41,0.048780488,5,123,11,0,20,0,4,3,0,4,3,0.1,11,0,0,0,phishing
1,5,128,5347,8759,1,46.15384615,103,0.067961165,3,51,12,0,18,5,2,6,0,2,3,0.0,8,11,1,0,legitimate
1,0,10,0,62,0,50.0,93,0.290322581,1,303,56,0,14,2,2,6,1,1,3,0.0,5,1,1,0,phishing
1,1,33,1782754,-1,0,100.0,26,0.0,4,0,5,1,8,0,4,4,0,4,1,0.0,4,0,0,0,legitimate
1,0,4,0,2249,0,100.0,59,0.0,15,307,15,2,19,0,2,5,1,2,2,0.0,15,1,0,0,phishing
1,1,47,0,1276,0,6.666666667,36,0.027777778,17,184,17,0,21,0,6,3,1,6,1,0.0,17,0,0,0,phishing
0,7,560,12,7131,0,70.46979866,51,0.0,2,904,9,0,16,0,4,4,0,2,2,0.0,9,0,0,0,legitimate
1,2,83,0,-1,0,0.0,47,0.127659574,6,0,8,0,13,2,4,5,0,4,3,0.076923077,6,0,1,0,phishing
1,0,146,0,3910,0,16.66666667,62,0.0,16,108,16,1,20,2,3,6,1,3,2,0.0,16,0,0,0,phishing
0,3,809,73540,4502,1,99.72222222,28,0.0,3,245,5,0,19,3,0,3,0,3,2,0.0,5,1,0,0,legitimate
0,5,299,106451,5057,0,50.0,48,0.0,12,786,12,0,16,1,6,4,1,6,1,0.0,12,0,0,0,legitimate
0,5,113,2192,7618,0,85.45454545,63,0.0,10,130,16,0,31,0,6,4,1,6,2,0.0,16,1,0,0,legitimate
